Date,Date_2,Week,year,economic crisis,default,devaluation,dolar price,inflation,exchange rate,ISOCODE,Price,Var,Jump,Jump_dp
8/05/2016,9/05/2016,19,2016,100,67,61,87,57,82,CO,2956.82,0.0437,1,1
15/05/2016,16/05/2016,20,2016,88,31,41,74,54,76,CO,3027.19,0.0238,1,2
22/05/2016,23/05/2016,21,2016,53,88,54,63,55,64,CO,3061.1,0.0112,1,3
29/05/2016,30/05/2016,22,2016,50,47,54,70,34,75,CO,3062.3,0.0004,0,0
5/06/2016,6/06/2016,23,2016,68,39,30,76,42,47,CO,3018.64,-0.0143,0,0
12/06/2016,13/06/2016,24,2016,17,51,30,78,23,86,CO,2996.41,-0.0074,0,0
19/06/2016,20/06/2016,25,2016,14,61,13,94,19,81,CO,2975.7,-0.0069,0,0
26/06/2016,27/06/2016,26,2016,17,66,42,88,18,56,CO,3058.8,0.0279,1,1
3/07/2016,4/07/2016,27,2016,23,62,0,74,38,28,CO,2932.91,-0.0412,0,0
10/07/2016,11/07/2016,28,2016,60,72,18,68,26,44,CO,2935.09,0.0007,0,0
17/07/2016,18/07/2016,29,2016,22,65,34,62,26,47,CO,2921.2,-0.0047,0,0
24/07/2016,25/07/2016,30,2016,51,48,25,65,30,28,CO,3014.95,0.0321,1,1
31/07/2016,1/08/2016,31,2016,52,60,47,73,43,60,CO,3090,0.0249,1,2
7/08/2016,8/08/2016,32,2016,98,68,21,66,51,79,CO,2995,-0.0307,0,0
14/08/2016,15/08/2016,33,2016,79,38,40,67,46,59,CO,2927.84,-0.0224,0,0
21/08/2016,22/08/2016,34,2016,80,73,53,75,52,49,CO,2890.68,-0.0127,0,0
28/08/2016,29/08/2016,35,2016,56,56,30,67,47,77,CO,2919.95,0.0101,1,1
4/09/2016,5/09/2016,36,2016,71,73,44,73,58,45,CO,2936,0.0055,0,0
11/09/2016,12/09/2016,37,2016,62,59,29,64,41,73,CO,2935.6,-0.0001,0,0
18/09/2016,19/09/2016,38,2016,39,78,35,58,38,46,CO,2918.7,-0.0058,0,0
25/09/2016,26/09/2016,39,2016,63,82,41,73,37,59,CO,2922,0.0011,0,0
2/10/2016,3/10/2016,40,2016,50,62,52,74,47,47,CO,2931,0.0031,0,0
9/10/2016,10/10/2016,41,2016,74,75,28,61,34,92,CO,2926.5,-0.0015,0,0
16/10/2016,17/10/2016,42,2016,50,75,54,55,40,55,CO,2920,-0.0022,0,0
23/10/2016,24/10/2016,43,2016,54,58,42,60,38,76,CO,2937.39,0.006,0,0
30/10/2016,31/10/2016,44,2016,93,81,35,70,55,97,CO,3005,0.023,1,1
6/11/2016,7/11/2016,45,2016,32,79,78,100,49,83,CO,3039.29,0.0114,1,2
13/11/2016,14/11/2016,46,2016,37,49,43,78,41,85,CO,3122.56,0.0274,1,3
20/11/2016,21/11/2016,47,2016,26,89,51,73,37,79,CO,3147.5,0.008,1,4
27/11/2016,28/11/2016,48,2016,30,68,22,85,33,24,CO,3151,0.0011,0,0
4/12/2016,5/12/2016,49,2016,23,90,31,73,36,87,CO,3037.03,-0.0362,0,0
11/12/2016,12/12/2016,50,2016,0,99,20,89,30,51,CO,2995,-0.0138,0,0
18/12/2016,19/12/2016,51,2016,10,64,34,79,24,63,CO,3007.84,0.0043,0,0
25/12/2016,26/12/2016,52,2016,0,100,0,68,55,34,CO,3000,-0.0026,0,0
1/01/2017,2/01/2017,1,2017,0,39,40,100,97,44,CO,3002,0.0007,0,0
8/01/2017,9/01/2017,2,2017,10,40,0,99,43,73,CO,2927.82,-0.0247,0,0
15/01/2017,16/01/2017,3,2017,0,54,0,92,25,32,CO,2942.92,0.0052,0,0
22/01/2017,23/01/2017,4,2017,0,44,0,85,31,49,CO,2930.75,-0.0041,0,0
29/01/2017,30/01/2017,5,2017,0,42,50,81,40,54,CO,2931.25,0.0002,0,0
5/02/2017,6/02/2017,6,2017,43,40,84,96,50,61,CO,2857.45,-0.0252,0,0
12/02/2017,13/02/2017,7,2017,80,54,31,89,45,82,CO,2873.8,0.0057,0,0
19/02/2017,20/02/2017,8,2017,77,49,99,80,49,69,CO,2886.35,0.0044,0,0
26/02/2017,27/02/2017,9,2017,72,35,56,84,54,72,CO,2892,0.002,0,0
5/03/2017,6/03/2017,10,2017,70,39,73,83,56,98,CO,2971.9,0.0276,1,1
12/03/2017,13/03/2017,11,2017,58,41,69,77,54,77,CO,2984.05,0.0041,0,0
19/03/2017,20/03/2017,12,2017,66,41,37,72,45,53,CO,2912.85,-0.0239,0,0
26/03/2017,27/03/2017,13,2017,44,45,60,75,46,87,CO,2923,0.0035,0,0
2/04/2017,3/04/2017,14,2017,41,37,61,82,46,79,CO,2869.4,-0.0183,0,0
9/04/2017,10/04/2017,15,2017,0,37,35,76,24,44,CO,2864.12,-0.0018,0,0
16/04/2017,17/04/2017,16,2017,57,37,40,88,42,82,CO,2851.68,-0.0043,0,0
23/04/2017,24/04/2017,17,2017,67,44,56,81,45,99,CO,2871,0.0068,0,0
30/04/2017,1/05/2017,18,2017,100,40,85,78,58,94,CO,2941.5,0.0246,1,1
7/05/2017,8/05/2017,19,2017,82,49,51,80,64,72,CO,2962.15,0.007,0,0
14/05/2017,15/05/2017,20,2017,51,39,85,84,50,72,CO,2879.35,-0.028,0,0
21/05/2017,22/05/2017,21,2017,69,36,59,86,37,67,CO,2905.03,0.0089,1,1
28/05/2017,29/05/2017,22,2017,41,40,90,75,41,70,CO,2911.75,0.0023,0,0
4/06/2017,5/06/2017,23,2017,46,42,62,78,47,58,CO,2900,-0.004,0,0
11/06/2017,12/06/2017,24,2017,11,39,58,75,23,51,CO,2930.78,0.0106,1,1
18/06/2017,19/06/2017,25,2017,24,42,33,89,23,62,CO,2976.99,0.0158,1,2
25/06/2017,26/06/2017,26,2017,58,31,65,85,22,56,CO,3021.28,0.0149,1,3
2/07/2017,3/07/2017,27,2017,66,51,0,89,31,46,CO,3046,0.0082,1,4
9/07/2017,10/07/2017,28,2017,63,48,0,84,27,54,CO,3062.68,0.0055,0,0
16/07/2017,17/07/2017,29,2017,37,43,39,71,25,72,CO,3031.12,-0.0103,0,0
23/07/2017,24/07/2017,30,2017,68,53,51,71,31,49,CO,3029.14,-0.0007,0,0
30/07/2017,31/07/2017,31,2017,39,45,36,79,34,61,CO,2985,-0.0146,0,0
6/08/2017,7/08/2017,32,2017,76,40,73,75,51,57,CO,2981.86,-0.0011,0,0
13/08/2017,14/08/2017,33,2017,86,40,31,77,44,52,CO,2968.1,-0.0046,0,0
20/08/2017,21/08/2017,34,2017,70,38,44,63,42,64,CO,2986.32,0.0061,0,0
27/08/2017,28/08/2017,35,2017,53,42,69,67,47,44,CO,2947.25,-0.0131,0,0
3/09/2017,4/09/2017,36,2017,53,35,96,55,38,90,CO,2933.25,-0.0048,0,0
10/09/2017,11/09/2017,37,2017,46,50,69,62,44,87,CO,2922.77,-0.0036,0,0
17/09/2017,18/09/2017,38,2017,56,26,60,68,38,47,CO,2910.5,-0.0042,0,0
24/09/2017,25/09/2017,39,2017,63,42,80,65,36,81,CO,2925.55,0.0052,0,0
1/10/2017,2/10/2017,40,2017,58,40,99,63,38,62,CO,2950,0.0084,1,1
8/10/2017,9/10/2017,41,2017,83,41,51,52,41,89,CO,2949.75,-0.0001,0,0
15/10/2017,16/10/2017,42,2017,39,31,83,54,43,97,CO,2933.81,-0.0054,0,0
22/10/2017,23/10/2017,43,2017,75,31,32,57,42,92,CO,2952.6,0.0064,0,0
29/10/2017,30/10/2017,44,2017,84,58,100,70,47,80,CO,3023.5,0.024,1,1
5/11/2017,6/11/2017,45,2017,55,68,88,65,49,84,CO,3039.36,0.0052,0,0
12/11/2017,13/11/2017,46,2017,65,100,71,67,41,66,CO,3007.5,-0.0105,0,0
19/11/2017,20/11/2017,47,2017,66,56,66,67,54,100,CO,3009,0.0005,0,0
26/11/2017,27/11/2017,48,2017,26,39,38,68,37,89,CO,3003.92,-0.0017,0,0
3/12/2017,4/12/2017,49,2017,22,46,45,69,33,70,CO,2990.81,-0.0044,0,0
10/12/2017,11/12/2017,50,2017,11,54,24,67,21,34,CO,3013.5,0.0076,1,1
17/12/2017,18/12/2017,51,2017,0,38,0,75,16,25,CO,2978.01,-0.0118,0,0
24/12/2017,25/12/2017,52,2017,34,35,19,74,38,32,CO,2958.5,-0.0066,0,0
31/12/2017,1/01/2018,1,2018,0,43,31,87,100,34,CO,2984.5,0.0088,1,1
7/01/2018,8/01/2018,2,2018,34,47,15,77,88,36,CO,2911.3,-0.0245,0,0
14/01/2018,15/01/2018,3,2018,9,89,27,93,56,32,CO,2860.55,-0.0174,0,0
21/01/2018,22/01/2018,4,2018,39,84,16,100,47,55,CO,2851.45,-0.0032,0,0
28/01/2018,29/01/2018,5,2018,26,65,100,97,59,26,CO,2836.73,-0.0052,0,0
4/02/2018,5/02/2018,6,2018,52,90,28,90,87,40,CO,2841.5,0.0017,0,0
11/02/2018,12/02/2018,7,2018,41,63,61,70,77,47,CO,2889.9,0.017,1,1
18/02/2018,19/02/2018,8,2018,67,90,66,65,78,57,CO,2835.75,-0.0187,0,0
25/02/2018,26/02/2018,9,2018,80,93,69,61,81,26,CO,2840,0.0015,0,0
4/03/2018,5/03/2018,10,2018,58,78,54,60,74,48,CO,2854.47,0.0051,0,0
11/03/2018,12/03/2018,11,2018,79,66,44,54,59,61,CO,2846,-0.003,0,0
18/03/2018,19/03/2018,12,2018,74,85,49,58,73,49,CO,2860,0.0049,0,0
25/03/2018,26/03/2018,13,2018,11,85,37,77,46,45,CO,2803.8,-0.0197,0,0
1/04/2018,2/04/2018,14,2018,76,75,49,79,85,68,CO,2808,0.0015,0,0
8/04/2018,9/04/2018,15,2018,75,73,36,88,71,36,CO,2777,-0.011,0,0
15/04/2018,16/04/2018,16,2018,65,69,47,100,69,58,CO,2728.5,-0.0175,0,0
22/04/2018,23/04/2018,17,2018,69,60,47,81,66,51,CO,2815.74,0.032,1,1
29/04/2018,30/04/2018,18,2018,73,75,45,73,80,61,CO,2808.6,-0.0025,0,0
6/05/2018,7/05/2018,19,2018,72,67,61,70,86,69,CO,2823.2,0.0052,0,0
13/05/2018,14/05/2018,20,2018,93,74,50,71,82,66,CO,2837.17,0.0049,0,0
20/05/2018,21/05/2018,21,2018,79,80,41,65,83,77,CO,2876,0.0137,1,1
27/05/2018,28/05/2018,22,2018,86,65,88,60,60,56,CO,2879,0.001,0,0
3/06/2018,4/06/2018,23,2018,61,73,87,69,53,47,CO,2862.39,-0.0058,0,0
10/06/2018,11/06/2018,24,2018,37,86,0,57,43,47,CO,2868,0.002,0,0
17/06/2018,18/06/2018,25,2018,29,66,10,62,32,23,CO,2924.05,0.0195,1,1
24/06/2018,25/06/2018,26,2018,22,41,27,55,29,22,CO,2918.3,-0.002,0,0
1/07/2018,2/07/2018,27,2018,0,57,0,61,30,40,CO,2931.05,0.0044,0,0
8/07/2018,9/07/2018,28,2018,36,53,53,60,32,44,CO,2883.5,-0.0162,0,0
15/07/2018,16/07/2018,29,2018,52,99,0,60,33,63,CO,2875.5,-0.0028,0,0
22/07/2018,23/07/2018,30,2018,15,69,25,57,60,26,CO,2908.2,0.0114,1,1
29/07/2018,30/07/2018,31,2018,64,58,37,58,47,50,CO,2872.5,-0.0123,0,0
5/08/2018,6/08/2018,32,2018,44,32,25,57,63,47,CO,2900.8,0.0099,1,1
12/08/2018,13/08/2018,33,2018,59,85,35,77,66,61,CO,3004.35,0.0357,1,2
19/08/2018,20/08/2018,34,2018,68,67,32,74,78,33,CO,3032.68,0.0094,1,3
26/08/2018,27/08/2018,35,2018,81,73,93,73,60,85,CO,2942,-0.0299,0,0
2/09/2018,3/09/2018,36,2018,100,73,56,71,76,61,CO,3053.5,0.0379,1,1
9/09/2018,10/09/2018,37,2018,63,83,49,71,60,69,CO,3088.3,0.0114,1,2
16/09/2018,17/09/2018,38,2018,64,75,93,66,66,69,CO,3019.2,-0.0224,0,0
23/09/2018,24/09/2018,39,2018,61,55,32,59,70,59,CO,3002.49,-0.0055,0,0
30/09/2018,1/10/2018,40,2018,75,89,31,67,60,44,CO,3000,-0.0008,0,0
7/10/2018,8/10/2018,41,2018,28,82,37,63,66,100,CO,3046.38,0.0155,1,1
14/10/2018,15/10/2018,42,2018,78,55,40,65,56,51,CO,3094.57,0.0158,1,2
21/10/2018,22/10/2018,43,2018,74,88,42,84,69,59,CO,3086.3,-0.0027,0,0
28/10/2018,29/10/2018,44,2018,49,83,47,83,49,88,CO,3187,0.0326,1,1
4/11/2018,5/11/2018,45,2018,83,80,34,83,76,63,CO,3182,-0.0016,0,0
11/11/2018,12/11/2018,46,2018,60,65,38,72,56,80,CO,3178,-0.0013,0,0
18/11/2018,19/11/2018,47,2018,48,78,46,77,63,45,CO,3175.95,-0.0006,0,0
25/11/2018,26/11/2018,48,2018,22,93,37,86,46,74,CO,3244.75,0.0217,1,1
2/12/2018,3/12/2018,49,2018,0,87,55,91,38,55,CO,3189,-0.0172,0,0
9/12/2018,10/12/2018,50,2018,15,68,0,78,19,28,CO,3191.3,0.0007,0,0
16/12/2018,17/12/2018,51,2018,0,100,0,80,63,42,CO,3180,-0.0035,0,0
23/12/2018,24/12/2018,52,2018,16,52,0,86,41,21,CO,3295,0.0362,1,1
30/12/2018,31/12/2018,53,2018,18,86,35,98,100,51,CO,3247.5,-0.0144,0,0
6/01/2019,7/01/2019,1,2019,19,59,42,72,96,41,CO,3181.99,-0.0202,0,0
13/01/2019,14/01/2019,2,2019,15,71,0,68,60,31,CO,3139.6,-0.0133,0,0
20/01/2019,21/01/2019,3,2019,23,62,28,57,57,31,CO,3126.5,-0.0042,0,0
27/01/2019,28/01/2019,4,2019,20,67,28,53,60,54,CO,3158,0.0101,1,1
3/02/2019,4/02/2019,5,2019,41,77,41,51,82,47,CO,3087.6,-0.0223,0,0
10/02/2019,11/02/2019,6,2019,53,80,16,45,78,34,CO,3138.88,0.0166,1,1
17/02/2019,18/02/2019,7,2019,71,77,63,45,77,71,CO,3134,-0.0016,0,0
24/02/2019,25/02/2019,8,2019,58,83,43,48,74,72,CO,3105,-0.0093,0,0
3/03/2019,4/03/2019,9,2019,59,79,58,46,72,62,CO,3095.45,-0.0031,0,0
10/03/2019,11/03/2019,10,2019,54,78,45,46,62,76,CO,3178.7,0.0269,1,1
17/03/2019,18/03/2019,11,2019,57,100,29,44,48,69,CO,3100,-0.0248,0,0
24/03/2019,25/03/2019,12,2019,55,56,34,47,62,72,CO,3131.63,0.0102,1,1
31/03/2019,1/04/2019,13,2019,42,59,46,46,63,53,CO,3142.65,0.0035,0,0
7/04/2019,8/04/2019,14,2019,46,86,59,43,71,79,CO,3115.25,-0.0087,0,0
14/04/2019,15/04/2019,15,2019,9,85,21,44,37,48,CO,3139.93,0.0079,1,1
21/04/2019,22/04/2019,16,2019,26,58,23,48,51,52,CO,3156.38,0.0052,0,0
28/04/2019,29/04/2019,17,2019,57,59,30,49,64,67,CO,3250.2,0.0297,1,1
5/05/2019,6/05/2019,18,2019,41,68,57,62,52,69,CO,3255.25,0.0016,0,0
12/05/2019,13/05/2019,19,2019,42,72,32,61,57,62,CO,3304.73,0.0152,1,1
19/05/2019,20/05/2019,20,2019,39,63,40,64,51,77,CO,3353.03,0.0146,1,2
26/05/2019,27/05/2019,21,2019,32,84,76,67,59,49,CO,3359.18,0.0018,0,0
2/06/2019,3/06/2019,22,2019,30,63,28,74,49,75,CO,3376.24,0.0051,0,0
9/06/2019,10/06/2019,23,2019,22,66,15,69,38,59,CO,3259.31,-0.0346,0,0
16/06/2019,17/06/2019,24,2019,13,73,12,65,34,24,CO,3284.75,0.0078,1,1
23/06/2019,24/06/2019,25,2019,21,54,33,68,27,20,CO,3196.5,-0.0269,0,0
30/06/2019,1/07/2019,26,2019,17,66,14,56,39,51,CO,3206.05,0.003,0,0
7/07/2019,8/07/2019,27,2019,20,72,49,61,41,60,CO,3217.43,0.0035,0,0
14/07/2019,15/07/2019,28,2019,29,68,39,54,31,61,CO,3190.06,-0.0085,0,0
21/07/2019,22/07/2019,29,2019,51,64,39,53,30,59,CO,3178.5,-0.0036,0,0
28/07/2019,29/07/2019,30,2019,49,50,31,58,51,58,CO,3283.62,0.0331,1,1
4/08/2019,5/08/2019,31,2019,40,63,100,100,58,97,CO,3456.5,0.0526,1,2
11/08/2019,12/08/2019,32,2019,52,60,78,90,65,73,CO,3427.03,-0.0085,0,0
18/08/2019,19/08/2019,33,2019,50,63,59,83,63,57,CO,3435.88,0.0026,0,0
25/08/2019,26/08/2019,34,2019,34,60,49,81,63,89,CO,3434.25,-0.0005,0,0
1/09/2019,2/09/2019,35,2019,100,74,69,80,75,100,CO,3442.65,0.0024,0,0
8/09/2019,9/09/2019,36,2019,39,52,59,68,58,74,CO,3371.95,-0.0205,0,0
15/09/2019,16/09/2019,37,2019,50,55,91,71,54,75,CO,3364.5,-0.0022,0,0
22/09/2019,23/09/2019,38,2019,37,63,56,68,54,45,CO,3439.75,0.0224,1,1
29/09/2019,30/09/2019,39,2019,60,73,56,74,45,75,CO,3480,0.0117,1,2
6/10/2019,7/10/2019,40,2019,37,74,54,66,53,71,CO,3451,-0.0083,0,0
13/10/2019,14/10/2019,41,2019,72,72,61,69,58,48,CO,3429.2,-0.0063,0,0
20/10/2019,21/10/2019,42,2019,26,70,54,66,50,64,CO,3449,0.0058,0,0
27/10/2019,28/10/2019,43,2019,41,66,69,69,43,62,CO,3382.5,-0.0193,0,0
3/11/2019,4/11/2019,44,2019,50,60,17,67,53,55,CO,3322.5,-0.0177,0,0
10/11/2019,11/11/2019,45,2019,28,90,34,70,60,72,CO,3339,0.005,0,0
17/11/2019,18/11/2019,46,2019,44,85,10,66,53,76,CO,3442.5,0.031,1,1
24/11/2019,25/11/2019,47,2019,11,62,63,78,45,61,CO,3436.25,-0.0018,0,0
1/12/2019,2/12/2019,48,2019,9,76,25,75,41,39,CO,3504,0.0197,1,1
8/12/2019,9/12/2019,49,2019,10,69,12,79,40,64,CO,3416,-0.0251,0,0
15/12/2019,16/12/2019,50,2019,0,53,0,84,31,42,CO,3354,-0.0181,0,0
22/12/2019,23/12/2019,51,2019,0,65,19,80,82,48,CO,3312,-0.0125,0,0
29/12/2019,30/12/2019,52,2019,0,69,24,91,100,49,CO,3284.76,-0.0082,0,0
5/01/2020,6/01/2020,1,2020,9,61,0,37,100,45,CO,3246.21,-0.0117,0,0
12/01/2020,13/01/2020,2,2020,0,76,0,32,58,27,CO,3270.75,0.0076,1,1
19/01/2020,20/01/2020,3,2020,16,57,22,28,42,24,CO,3332.5,0.0189,1,2
26/01/2020,27/01/2020,4,2020,10,100,0,28,44,53,CO,3400.9,0.0205,1,3
2/02/2020,3/02/2020,5,2020,24,78,43,27,78,64,CO,3395.5,-0.0016,0,0
9/02/2020,10/02/2020,6,2020,40,62,54,26,92,72,CO,3456.5,0.018,1,1
16/02/2020,17/02/2020,7,2020,39,78,38,22,80,55,CO,3397.22,-0.0172,0,0
23/02/2020,24/02/2020,8,2020,34,69,50,28,88,35,CO,3430.2,0.0097,1,1
1/03/2020,2/03/2020,9,2020,26,62,60,31,81,53,CO,3462,0.0093,1,2
8/03/2020,9/03/2020,10,2020,77,53,73,100,99,83,CO,3813.01,0.1014,1,3
15/03/2020,16/03/2020,11,2020,96,57,42,57,55,44,CO,4080,0.07,1,4
22/03/2020,23/03/2020,12,2020,88,37,40,33,71,28,CO,4180,0.0245,1,5
29/03/2020,30/03/2020,13,2020,90,76,43,29,76,53,CO,4063,-0.028,0,0
5/04/2020,6/04/2020,14,2020,49,60,26,33,44,40,CO,3981.36,-0.0201,0,0
12/04/2020,13/04/2020,15,2020,73,72,45,34,64,52,CO,3868.35,-0.0284,0,0
19/04/2020,20/04/2020,16,2020,96,85,37,37,87,52,CO,3974.8,0.0275,1,1
26/04/2020,27/04/2020,17,2020,100,58,63,27,82,75,CO,4057.36,0.0208,1,2
3/05/2020,4/05/2020,18,2020,69,80,58,26,89,67,CO,3985.31,-0.0178,0,0
10/05/2020,11/05/2020,19,2020,65,73,33,26,76,76,CO,3894.41,-0.0228,0,0
17/05/2020,18/05/2020,20,2020,82,69,62,30,88,81,CO,3852.5,-0.0108,0,0
24/05/2020,25/05/2020,21,2020,88,73,19,32,86,79,CO,3778.46,-0.0192,0,0
31/05/2020,1/06/2020,22,2020,64,70,61,38,73,81,CO,3716.89,-0.0163,0,0
7/06/2020,8/06/2020,23,2020,44,50,69,39,61,53,CO,3608.61,-0.0291,0,0
14/06/2020,15/06/2020,24,2020,44,67,70,32,54,61,CO,3779.43,0.0473,1,1
21/06/2020,22/06/2020,25,2020,31,56,43,29,43,56,CO,3727.5,-0.0137,0,0
28/06/2020,29/06/2020,26,2020,28,60,23,27,51,55,CO,3752.66,0.0067,0,0
5/07/2020,6/07/2020,27,2020,32,71,43,26,55,60,CO,3637.01,-0.0308,0,0
12/07/2020,13/07/2020,28,2020,19,72,30,26,41,48,CO,3617.48,-0.0054,0,0
19/07/2020,20/07/2020,29,2020,40,81,56,26,41,53,CO,3650.07,0.009,1,1
26/07/2020,27/07/2020,30,2020,33,51,41,26,56,41,CO,3674.17,0.0066,0,0
2/08/2020,3/08/2020,31,2020,36,49,27,27,58,51,CO,3765.83,0.0249,1,1
9/08/2020,10/08/2020,32,2020,40,56,29,24,68,75,CO,3772.07,0.0017,0,0
16/08/2020,17/08/2020,33,2020,23,59,26,24,64,84,CO,3793,0.0055,0,0
23/08/2020,24/08/2020,34,2020,36,75,40,24,77,88,CO,3855,0.0163,1,1
30/08/2020,31/08/2020,35,2020,29,65,37,26,92,91,CO,3741,-0.0296,0,0
6/09/2020,7/09/2020,36,2020,23,70,44,24,82,100,CO,3715,-0.007,0,0
13/09/2020,14/09/2020,37,2020,34,51,52,24,79,80,CO,3689.13,-0.007,0,0
20/09/2020,21/09/2020,38,2020,42,49,77,24,54,61,CO,3780.23,0.0247,1,1
27/09/2020,28/09/2020,39,2020,26,45,100,26,67,54,CO,3871.25,0.0241,1,2
4/10/2020,5/10/2020,40,2020,37,60,43,25,63,86,CO,3827.84,-0.0112,0,0
11/10/2020,12/10/2020,41,2020,48,56,40,25,46,53,CO,3823.5,-0.0011,0,0
18/10/2020,19/10/2020,42,2020,38,44,38,25,62,79,CO,3842.75,0.005,0,0
25/10/2020,26/10/2020,43,2020,22,44,25,26,58,96,CO,3812.85,-0.0078,0,0
1/11/2020,2/11/2020,44,2020,17,45,51,30,66,62,CO,3863.1,0.0132,1,1
8/11/2020,9/11/2020,45,2020,43,47,40,37,52,95,CO,3647.08,-0.0559,0,0
15/11/2020,16/11/2020,46,2020,13,49,25,34,53,95,CO,3635.65,-0.0031,0,0
22/11/2020,23/11/2020,47,2020,19,40,41,37,47,89,CO,3645.55,0.0027,0,0
29/11/2020,30/11/2020,48,2020,23,49,24,45,50,54,CO,3594.25,-0.0141,0,0
6/12/2020,7/12/2020,49,2020,20,46,33,48,49,51,CO,3488,-0.0296,0,0
13/12/2020,14/12/2020,50,2020,0,49,20,44,40,44,CO,3425.5,-0.0179,0,0
20/12/2020,21/12/2020,51,2020,8,36,0,38,28,23,CO,3428.75,0.0009,0,0
27/12/2020,28/12/2020,52,2020,0,61,0,41,94,39,CO,3496.25,0.0197,1,1
3/01/2021,4/01/2021,1,2021,26,69,17,95,72,17,CO,3447.5,-0.0139,0,0
10/01/2021,11/01/2021,2,2021,0,59,0,90,36,28,CO,3492.25,0.013,1,1
17/01/2021,18/01/2021,3,2021,52,83,0,80,30,27,CO,3475.88,-0.0047,0,0
24/01/2021,25/01/2021,4,2021,35,83,0,83,32,24,CO,3585.88,0.0316,1,1
31/01/2021,1/02/2021,5,2021,35,92,43,71,38,42,CO,3571.13,-0.0041,0,0
7/02/2021,8/02/2021,6,2021,69,80,32,68,50,59,CO,3569.25,-0.0005,0,0
14/02/2021,15/02/2021,7,2021,44,66,37,63,47,48,CO,3489,-0.0225,0,0
21/02/2021,22/02/2021,8,2021,48,71,40,57,51,53,CO,3591,0.0292,1,1
28/02/2021,1/03/2021,9,2021,92,86,46,57,48,66,CO,3618,0.0075,1,2
7/03/2021,8/03/2021,10,2021,98,60,37,49,50,58,CO,3602.95,-0.0042,0,0
14/03/2021,15/03/2021,11,2021,59,58,33,51,48,76,CO,3554,-0.0136,0,0
21/03/2021,22/03/2021,12,2021,100,65,18,52,39,64,CO,3557.4,0.001,0,0
28/03/2021,29/03/2021,13,2021,40,77,41,70,30,57,CO,3716.24,0.0447,1,1
4/04/2021,5/04/2021,14,2021,71,76,27,56,45,68,CO,3672.75,-0.0117,0,0
11/04/2021,12/04/2021,15,2021,85,84,47,56,49,77,CO,3663.5,-0.0025,0,0
18/04/2021,19/04/2021,16,2021,73,57,46,48,45,73,CO,3625.5,-0.0104,0,0
25/04/2021,26/04/2021,17,2021,93,87,60,51,52,80,CO,3693.13,0.0187,1,1
2/05/2021,3/05/2021,18,2021,61,81,58,73,50,59,CO,3802,0.0295,1,2
9/05/2021,10/05/2021,19,2021,77,65,34,69,47,37,CO,3704.18,-0.0257,0,0
16/05/2021,17/05/2021,20,2021,76,84,32,69,48,48,CO,3682.88,-0.0058,0,0
23/05/2021,24/05/2021,21,2021,92,57,11,65,41,68,CO,3732.25,0.0134,1,1
30/05/2021,31/05/2021,22,2021,62,66,37,66,38,69,CO,3705.75,-0.0071,0,0
6/06/2021,7/06/2021,23,2021,63,78,15,66,35,57,CO,3605.25,-0.0271,0,0
13/06/2021,14/06/2021,24,2021,0,66,35,62,27,85,CO,3652.25,0.013,1,1
20/06/2021,21/06/2021,25,2021,0,68,43,62,18,43,CO,3757.05,0.0287,1,2
27/06/2021,28/06/2021,26,2021,28,86,0,63,18,45,CO,3700,-0.0152,0,0
4/07/2021,5/07/2021,27,2021,60,45,19,64,23,41,CO,3739,0.0105,1,1
11/07/2021,12/07/2021,28,2021,40,64,0,66,25,56,CO,3818.1,0.0212,1,2
18/07/2021,19/07/2021,29,2021,33,39,14,74,31,50,CO,3831.5,0.0035,0,0
25/07/2021,26/07/2021,30,2021,38,84,19,94,29,83,CO,3909.5,0.0204,1,1
1/08/2021,2/08/2021,31,2021,42,75,48,80,36,68,CO,3887.5,-0.0056,0,0
8/08/2021,9/08/2021,32,2021,86,56,100,100,53,65,CO,3993.35,0.0272,1,1
15/08/2021,16/08/2021,33,2021,75,90,65,82,42,54,CO,3838.2,-0.0389,0,0
22/08/2021,23/08/2021,34,2021,37,90,13,75,46,98,CO,3879.95,0.0109,1,1
29/08/2021,30/08/2021,35,2021,66,86,43,75,43,91,CO,3812.65,-0.0173,0,0
5/09/2021,6/09/2021,36,2021,70,70,45,65,52,50,CO,3797.53,-0.004,0,0
12/09/2021,13/09/2021,37,2021,23,58,29,63,34,71,CO,3828.13,0.0081,1,1
19/09/2021,20/09/2021,38,2021,65,94,0,62,40,80,CO,3841.53,0.0035,0,0
26/09/2021,27/09/2021,39,2021,88,59,85,66,51,95,CO,3840.78,-0.0002,0,0
3/10/2021,4/10/2021,40,2021,58,95,28,69,46,100,CO,3787.53,-0.0139,0,0
10/10/2021,11/10/2021,41,2021,30,100,38,75,42,44,CO,3750.53,-0.0098,0,0
17/10/2021,18/10/2021,42,2021,46,85,29,62,36,74,CO,3766.53,0.0043,0,0
24/10/2021,25/10/2021,43,2021,52,74,30,59,45,88,CO,3764.53,-0.0005,0,0
31/10/2021,1/11/2021,44,2021,41,81,56,61,47,66,CO,3757.53,-0.0019,0,0
7/11/2021,8/11/2021,45,2021,95,76,37,59,48,84,CO,3874.53,0.0311,1,1
14/11/2021,15/11/2021,46,2021,50,64,16,71,54,84,CO,3882.33,0.002,0,0
21/11/2021,22/11/2021,47,2021,30,53,0,88,53,70,CO,3919.98,0.0097,1,1
